url,source_category,section_title,section_level,content,ai_category
https://cumiabrasive.in/product/cumizon-gold-fiber-disc/,,Copyright © 2026. All Rights Reserved.,h2,Copyright © 2026. All Rights Reserved.,Other
https://cumiabrasive.in/product/cumizon-gold-fiber-disc/,,Developed byBluemein,h2,Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:10 by W3 Total Cache,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Cumi Zapp Premium Zirconia Fiber Disc,h1,"Cumi Zapp Premium Zirconia Fiber Disc Better Key Specifications Dia 100, 125, 178mm Thickness 16, 22mm Type of Grain Pre Alo + Zr Type of Coating CLOSE Grit Ranges 36 60 Brand: Cumi Zapp Information Material: Product Catalogue Additional Details Type of Usage Machine Sanding Stiffness Stiff - 5 Star Primary Pack (Qty) Shelf Life Product Uses Machines Angle Grinder Related Products Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood Good Warrior Plus Sheet Jawan Hook & Loop Disc Concord Fibre Discs Sand Master Deco Sheet – Wood & Wall Sanding Paper CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy CXS Contact us 1800 3000 1131 Email Address email@cumi.murugappa.com Copyright © 2026. All Rights Reserved. Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:13 by W3 Total Cache",Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Key Specifications,h6,"Key Specifications Dia 100, 125, 178mm Thickness 16, 22mm Type of Grain Pre Alo + Zr Type of Coating CLOSE",Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Grit Ranges,h6,Grit Ranges 36 60 Brand: Cumi Zapp Information Material: Product Catalogue,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Additional Details,h2,Additional Details Type of Usage Machine Sanding Stiffness Stiff - 5 Star Primary Pack (Qty) Shelf Life,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Product Uses,h2,Product Uses Machines Angle Grinder,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Machines,h6,Machines Angle Grinder,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Related Products,h2,Related Products,Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Request For Quote,h2,Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Better Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood Good Warrior Plus Sheet Jawan Hook & Loop Disc Concord Fibre Discs Sand Master Deco Sheet – Wood & Wall Sanding Paper,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood,h3,Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood Good,Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Warrior Plus Sheet,h3,Warrior Plus Sheet Better,Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Jawan Hook & Loop Disc,h3,Jawan Hook & Loop Disc Better,Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Concord Fibre Discs,h3,Concord Fibre Discs Good,Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Sand Master Deco Sheet – Wood & Wall Sanding Paper,h3,Sand Master Deco Sheet – Wood & Wall Sanding Paper,Products/Services
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954.",h2,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com",About/Company Overview
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,GET CUMI Connect app,h3,GET CUMI Connect app,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Important Links,h3,Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS,Other
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Contact us,h3,Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com,Contact Information
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Copyright © 2026. All Rights Reserved.,h2,Copyright © 2026. All Rights Reserved.,Legal/Terms/Privacy
https://cumiabrasive.in/product/cumi-zapp-premium-zirconia-fiber-disc/,,Developed byBluemein,h2,Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:13 by W3 Total Cache,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Tezz Plus Flap Disc XD 544,h1,"Tezz Plus Flap Disc XD 544 Better Key Specifications Dia 100, 125mm Thickness 16, 22mm Type of Grain Classic - Aluminum Oxide Type of Coating CLOSE Grit Ranges 36 60 80 120 Brand: Tezz Information Material: Product Catalogue Additional Details Type of Usage Machine Sanding Stiffness Stiff - 3 Star Primary Pack (Qty) Shelf Life Product Uses Machines Angle Grinder Related Products Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Appu Sukha Sheet Tezz Dry Sanding Hook & Loop Disc Gun Fibre Disc for Precision Sanding Good Warrior Plus Sheet Concord Fibre Discs CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy CXS Contact us 1800 3000 1131 Email Address email@cumi.murugappa.com Copyright © 2026. All Rights Reserved. Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:16 by W3 Total Cache",Products/Services
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Key Specifications,h6,"Key Specifications Dia 100, 125mm Thickness 16, 22mm Type of Grain Classic - Aluminum Oxide Type of Coating CLOSE",Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Grit Ranges,h6,Grit Ranges 36 60 80 120 Brand: Tezz Information Material: Product Catalogue,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Additional Details,h2,Additional Details Type of Usage Machine Sanding Stiffness Stiff - 3 Star Primary Pack (Qty) Shelf Life,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Product Uses,h2,Product Uses Machines Angle Grinder,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Machines,h6,Machines Angle Grinder,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Related Products,h2,Related Products,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Request For Quote,h2,Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Better Appu Sukha Sheet Tezz Dry Sanding Hook & Loop Disc Gun Fibre Disc for Precision Sanding Good Warrior Plus Sheet Concord Fibre Discs,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Appu Sukha Sheet,h3,Appu Sukha Sheet Better,Products/Services
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Tezz Dry Sanding Hook & Loop Disc,h3,Tezz Dry Sanding Hook & Loop Disc Better,Products/Services
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Gun Fibre Disc for Precision Sanding,h3,Gun Fibre Disc for Precision Sanding Good,Products/Services
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Warrior Plus Sheet,h3,Warrior Plus Sheet Better,Products/Services
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Concord Fibre Discs,h3,Concord Fibre Discs,About/Company Overview
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954.",h2,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com",Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,GET CUMI Connect app,h3,GET CUMI Connect app,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Important Links,h3,Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS,Other
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Contact us,h3,Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com,Contact Information
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Copyright © 2026. All Rights Reserved.,h2,Copyright © 2026. All Rights Reserved.,Legal/Terms/Privacy
https://cumiabrasive.in/product/tezz-plus-flap-disc-xd-544/,,Developed byBluemein,h2,Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:16 by W3 Total Cache,Other
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Tezz Flap Disc XD 509,h1,"Tezz Flap Disc XD 509 Better Key Specifications Dia 100mm Thickness 16mm Type of Grain Classic - Aluminum Oxide Type of Coating CLOSE Grit Ranges 60 80 120 Brand: Tezz Information Material: Product Catalogue Additional Details Type of Usage Machine Sanding Stiffness Stiff - 3 Star Primary Pack (Qty) Shelf Life Product Uses Machines Angle Grinder Related Products Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry CUMI Hook & Loop Paper Disc Concord Flap Disc CUMI Latex Sheet Best Ajax Waterproof Sanding Sheet Ajax Sukha Plus Sheet CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy CXS Contact us 1800 3000 1131 Email Address email@cumi.murugappa.com Copyright © 2026. All Rights Reserved. Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:19 by W3 Total Cache",Other
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Key Specifications,h6,Key Specifications Dia 100mm Thickness 16mm Type of Grain Classic - Aluminum Oxide Type of Coating CLOSE,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Grit Ranges,h6,Grit Ranges 60 80 120 Brand: Tezz Information Material: Product Catalogue,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Additional Details,h2,Additional Details Type of Usage Machine Sanding Stiffness Stiff - 3 Star Primary Pack (Qty) Shelf Life,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Product Uses,h2,Product Uses Machines Angle Grinder,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Machines,h6,Machines Angle Grinder,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Related Products,h2,Related Products,Other
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Request For Quote,h2,Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Better CUMI Hook & Loop Paper Disc Concord Flap Disc CUMI Latex Sheet Best Ajax Waterproof Sanding Sheet Ajax Sukha Plus Sheet,Other
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,CUMI Hook & Loop Paper Disc,h3,CUMI Hook & Loop Paper Disc Better,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Concord Flap Disc,h3,Concord Flap Disc Better,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,CUMI Latex Sheet,h3,CUMI Latex Sheet Best,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Ajax Waterproof Sanding Sheet,h3,Ajax Waterproof Sanding Sheet Better,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Ajax Sukha Plus Sheet,h3,Ajax Sukha Plus Sheet,Products/Services
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954.",h2,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com",About/Company Overview
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,GET CUMI Connect app,h3,GET CUMI Connect app,Other
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Important Links,h3,Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS,Other
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Contact us,h3,Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com,Contact Information
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Copyright © 2026. All Rights Reserved.,h2,Copyright © 2026. All Rights Reserved.,Legal/Terms/Privacy
https://cumiabrasive.in/product/tezz-flap-disc-xd-509/,,Developed byBluemein,h2,Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:19 by W3 Total Cache,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Sand Master Fibre Discs,h1,"Sand Master Fibre Discs Better Key Specifications Dia 178 Thickness 22mm Type of Grain Classic - Aluminum Oxide Type of Coating SEMI-OPEN Grit Ranges 60 80 Brand: Sand Master Information Material: Product Catalogue Additional Details Type of Usage Machine Sanding Stiffness Stiff - 4 Star Primary Pack (Qty) Shelf Life Product Uses Machines Angle Grinder Related Products Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry CUMI Hook & Loop Paper Disc Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood Good Shakti Fibre Disc for Wood Sanding Applications CUMI Stearated Sheet for Wood Sanding Applications Jawan Latex Sheet – Premium Waterproof Sanding Sheet for Multipurpose Use CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy CXS Contact us 1800 3000 1131 Email Address email@cumi.murugappa.com Copyright © 2026. All Rights Reserved. Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:22 by W3 Total Cache",Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Key Specifications,h6,Key Specifications Dia 178 Thickness 22mm Type of Grain Classic - Aluminum Oxide Type of Coating SEMI-OPEN,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Grit Ranges,h6,Grit Ranges 60 80 Brand: Sand Master Information Material: Product Catalogue,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Additional Details,h2,Additional Details Type of Usage Machine Sanding Stiffness Stiff - 4 Star Primary Pack (Qty) Shelf Life,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Product Uses,h2,Product Uses Machines Angle Grinder,Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Machines,h6,Machines Angle Grinder,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Related Products,h2,Related Products,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Request For Quote,h2,Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Better CUMI Hook & Loop Paper Disc Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood Good Shakti Fibre Disc for Wood Sanding Applications CUMI Stearated Sheet for Wood Sanding Applications Jawan Latex Sheet – Premium Waterproof Sanding Sheet for Multipurpose Use,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,CUMI Hook & Loop Paper Disc,h3,CUMI Hook & Loop Paper Disc Better,Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood,h3,Tezz Plus Resin Sander Disc – Premium Resin Sanding Disc for Wood Good,Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Shakti Fibre Disc for Wood Sanding Applications,h3,Shakti Fibre Disc for Wood Sanding Applications Better,Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,CUMI Stearated Sheet for Wood Sanding Applications,h3,CUMI Stearated Sheet for Wood Sanding Applications Good,Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Jawan Latex Sheet – Premium Waterproof Sanding Sheet for Multipurpose Use,h3,Jawan Latex Sheet – Premium Waterproof Sanding Sheet for Multipurpose Use,Products/Services
https://cumiabrasive.in/product/sand-master-fibre-discs/,,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954.",h2,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com",About/Company Overview
https://cumiabrasive.in/product/sand-master-fibre-discs/,,GET CUMI Connect app,h3,GET CUMI Connect app,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Important Links,h3,Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS,Other
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Contact us,h3,Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com,Contact Information
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Copyright © 2026. All Rights Reserved.,h2,Copyright © 2026. All Rights Reserved.,Legal/Terms/Privacy
https://cumiabrasive.in/product/sand-master-fibre-discs/,,Developed byBluemein,h2,Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:22 by W3 Total Cache,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Cumiflex Zirconia Flap Discs XS 581/XD 589,h1,"Cumiflex Zirconia Flap Discs XS 581/XD 589 Good Key Specifications Dia 125 Thickness 22mm Type of Grain Pre Aluminum Oxide + Zirconia Type of Coating CLOSE Grit Ranges 60 Brand: Cumiflex Information Material: Product Catalogue Additional Details Type of Usage Machine Sanding Stiffness Stiff - 4 Star Primary Pack (Qty) Shelf Life Product Information Features - Benefits Advantage Product Uses Machines Angle Grinder Related Products Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Better Concord Flap Disc Warrior Plus Sheet Tezz Plus IDC Resin Sander Disc for Wood Sanding Best Jawan Fibre Discs CUMI CL 572 Shine Latex Sheet – Wet & Dry Sanding Paper for Automotive Use CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy CXS Contact us 1800 3000 1131 Email Address email@cumi.murugappa.com Copyright © 2026. All Rights Reserved. Developed by Bluemein Adding {{itemName}} to cart Added {{itemName}} to cart Loading... Performance optimized by W3 Total Cache. Learn more: https://www.boldgrid.com/w3-total-cache/ Served from: cumiabrasive.in @ 2026-01-24 10:14:25 by W3 Total Cache",Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Key Specifications,h6,Key Specifications Dia 125 Thickness 22mm Type of Grain Pre Aluminum Oxide + Zirconia Type of Coating CLOSE,Features/Capabilities
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Grit Ranges,h6,Grit Ranges 60 Brand: Cumiflex Information Material: Product Catalogue,Features/Capabilities
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Additional Details,h2,Additional Details Type of Usage Machine Sanding Stiffness Stiff - 4 Star Primary Pack (Qty) Shelf Life,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Product Information,h2,Product Information Features - Benefits Advantage,Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Features,h6,Features -,Features/Capabilities
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Benefits,h6,Benefits -,Features/Capabilities
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Advantage,h6,Advantage -,Features/Capabilities
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Product Uses,h2,Product Uses Machines Angle Grinder,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Machines,h6,Machines Angle Grinder,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Related Products,h2,Related Products,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Request For Quote,h2,Request For Quote Submit the product enquiry form. Our team will get back to you as soon as possible. First Name Last Name Email Phone Number Select Industry Aerospace Bearing Cutting Tool Fabrication/Welding Foundry & Forging General Engineering Hardwood Flooring Leather Railway Steel Wood Location PIN Code Your Profile Select Your Profile Dealership/ Reseller Supplier Customer Message I would like to subscribe to the CUMI Abrasive Updates. I agree to Terms & Conditions Submit enquiry Better Concord Flap Disc Good Warrior Plus Sheet Tezz Plus IDC Resin Sander Disc for Wood Sanding Best Jawan Fibre Discs CUMI CL 572 Shine Latex Sheet – Wet & Dry Sanding Paper for Automotive Use,Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Concord Flap Disc,h3,Concord Flap Disc Good,Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Warrior Plus Sheet,h3,Warrior Plus Sheet Better,Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Tezz Plus IDC Resin Sander Disc for Wood Sanding,h3,Tezz Plus IDC Resin Sander Disc for Wood Sanding Best,Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Jawan Fibre Discs,h3,Jawan Fibre Discs Best,Products/Services
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,CUMI CL 572 Shine Latex Sheet – Wet & Dry Sanding Paper for Automotive Use,h3,CUMI CL 572 Shine Latex Sheet – Wet & Dry Sanding Paper for Automotive Use,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954.",h2,"CUMI, a part of the 124-year-old Murugappa Group, began as an abrasives company in 1954. GET CUMI Connect app Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com",About/Company Overview
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,GET CUMI Connect app,h3,GET CUMI Connect app,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Important Links,h3,Important Links About Us Milestone CSR Research Awards & Achievements Management News & Events Careers Contact Us Privacy Policy Terms & Conditions CXS,Other
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Contact us,h3,Contact us Phone Number 1800 3000 1131 Email Address email@cumi.murugappa.com,Contact Information
https://cumiabrasive.in/product/cumiflex-zirconia-flap-discs-xs-581/,,Copyright © 2026. All Rights Reserved.,h2,Copyright © 2026. All Rights Reserved.,Legal/Terms/Privacy
